날짜,요일,날씨,기온,강수mm,행사중여부,공휴일여부,신메뉴여부,품목,구분,수요,판매수량,매진여부,매진시각,비고_시나리오
2025-10-31,금,맑음,18.3,0.0,False,False,False,크루아상,완제품,26,26,False,,정상
2025-10-31,금,맑음,18.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,정상
2025-10-31,금,맑음,18.3,0.0,False,False,False,카페 라테,판매음료,45,45,False,,정상
2025-10-31,금,맑음,18.3,0.0,False,False,False,아메리카노,판매음료,56,56,False,,정상
2025-10-31,금,맑음,18.3,0.0,False,False,False,카페 모카,판매음료,19,19,False,,정상
2025-10-31,금,맑음,18.3,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,25,25,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,단호박 에그 샌드위치,완제품,18,18,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,크루아상,완제품,35,35,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,뉴욕 치즈 케이크,완제품,13,13,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,카페 라테,판매음료,55,55,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,아메리카노,판매음료,66,66,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,카페 모카,판매음료,22,22,False,,정상
2025-11-01,토,맑음,6.4,0.0,False,False,False,그린 티 라테,판매음료,17,17,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,22,22,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,크루아상,완제품,31,31,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,카페 라테,판매음료,46,46,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,아메리카노,판매음료,57,57,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-11-02,일,흐림,9.0,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,8,True,15:00,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,카페 라테,판매음료,34,34,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,아메리카노,판매음료,46,46,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,카페 모카,판매음료,16,16,False,,정상
2025-11-03,월,흐림,2.2,0.0,False,False,False,그린 티 라테,판매음료,12,12,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,치킨 토마토 치즈 샌드위치,완제품,14,14,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,단호박 에그 샌드위치,완제품,9,9,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,크루아상,완제품,19,19,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,카페 라테,판매음료,27,27,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,아메리카노,판매음료,34,34,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,카페 모카,판매음료,13,13,False,,정상
2025-11-04,화,비,9.6,18.4,False,False,False,그린 티 라테,판매음료,11,11,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,카페 라테,판매음료,33,33,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,아메리카노,판매음료,43,43,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,카페 모카,판매음료,14,14,False,,정상
2025-11-05,수,흐림,9.3,0.0,False,False,False,그린 티 라테,판매음료,13,13,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,치킨 토마토 치즈 샌드위치,완제품,13,13,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,크루아상,완제품,18,18,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,카페 라테,판매음료,27,27,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,아메리카노,판매음료,35,35,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,카페 모카,판매음료,13,13,False,,정상
2025-11-06,목,비,8.2,10.2,False,False,False,그린 티 라테,판매음료,10,10,False,,정상
2025-11-07,금,비,8.0,7.7,True,False,False,치킨 토마토 치즈 샌드위치,완제품,16,16,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,단호박 에그 샌드위치,완제품,14,14,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,크루아상,완제품,24,24,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,카페 라테,판매음료,35,35,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,아메리카노,판매음료,44,44,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,카페 모카,판매음료,15,15,False,,할인행사
2025-11-07,금,비,8.0,7.7,True,False,False,그린 티 라테,판매음료,12,12,False,,할인행사
2025-11-08,토,흐림,2.7,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,23,23,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,크루아상,완제품,31,31,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,뉴욕 치즈 케이크,완제품,12,12,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,카페 라테,판매음료,49,49,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,아메리카노,판매음료,61,61,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,카페 모카,판매음료,22,22,False,,정상
2025-11-08,토,흐림,2.7,0.0,False,False,False,그린 티 라테,판매음료,17,17,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,20,20,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,크루아상,완제품,29,29,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,카페 라테,판매음료,43,43,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,아메리카노,판매음료,59,59,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,카페 모카,판매음료,22,22,False,,정상
2025-11-09,일,흐림,10.5,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,크루아상,완제품,26,26,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,카페 라테,판매음료,38,38,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,아메리카노,판매음료,51,51,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,카페 모카,판매음료,16,16,False,,정상
2025-11-10,월,맑음,12.3,0.0,False,False,False,그린 티 라테,판매음료,12,12,False,,정상
2025-11-11,화,맑음,5.2,0.0,True,False,False,치킨 토마토 치즈 샌드위치,완제품,22,22,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,단호박 에그 샌드위치,완제품,15,15,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,크루아상,완제품,28,28,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,뉴욕 치즈 케이크,완제품,11,11,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,카페 라테,판매음료,45,45,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,아메리카노,판매음료,58,58,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,카페 모카,판매음료,19,19,False,,할인행사
2025-11-11,화,맑음,5.2,0.0,True,False,False,그린 티 라테,판매음료,15,15,False,,할인행사
2025-11-12,수,흐림,8.2,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,크루아상,완제품,21,21,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,카페 라테,판매음료,35,35,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,아메리카노,판매음료,42,42,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,카페 모카,판매음료,15,15,False,,정상
2025-11-12,수,흐림,8.2,0.0,False,False,False,그린 티 라테,판매음료,12,12,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,치킨 토마토 치즈 샌드위치,완제품,13,13,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,단호박 에그 샌드위치,완제품,11,11,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,크루아상,완제품,19,19,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,카페 라테,판매음료,27,27,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,아메리카노,판매음료,38,38,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,카페 모카,판매음료,12,12,False,,정상
2025-11-13,목,비,3.3,4.6,False,False,False,그린 티 라테,판매음료,10,10,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,카페 라테,판매음료,39,39,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,아메리카노,판매음료,51,51,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,카페 모카,판매음료,18,18,False,,정상
2025-11-14,금,흐림,9.0,0.0,False,False,False,그린 티 라테,판매음료,14,14,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,23,23,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,단호박 에그 샌드위치,완제품,18,18,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,크루아상,완제품,34,34,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,12,12,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,카페 라테,판매음료,50,50,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,아메리카노,판매음료,67,67,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,카페 모카,판매음료,23,23,False,,정상
2025-11-15,토,맑음,13.3,0.0,False,False,False,그린 티 라테,판매음료,18,18,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,23,23,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,크루아상,완제품,30,30,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,뉴욕 치즈 케이크,완제품,11,11,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,카페 라테,판매음료,44,44,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,카페 모카,판매음료,19,19,False,,정상
2025-11-16,일,흐림,7.4,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,카페 라테,판매음료,36,36,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,아메리카노,판매음료,48,48,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,카페 모카,판매음료,18,18,False,,정상
2025-11-17,월,맑음,9.8,0.0,False,False,False,그린 티 라테,판매음료,14,14,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,치킨 토마토 치즈 샌드위치,완제품,13,13,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,크루아상,완제품,18,18,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,카페 라테,판매음료,27,27,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,아메리카노,판매음료,36,36,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,카페 모카,판매음료,12,12,False,,정상
2025-11-18,화,비,8.3,4.1,False,False,False,그린 티 라테,판매음료,10,10,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,15,15,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,카페 라테,판매음료,34,34,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,아메리카노,판매음료,42,42,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,카페 모카,판매음료,14,14,False,,정상
2025-11-19,수,흐림,15.0,0.0,False,False,False,그린 티 라테,판매음료,12,12,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,치킨 토마토 치즈 샌드위치,완제품,14,14,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,단호박 에그 샌드위치,완제품,9,9,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,크루아상,완제품,19,19,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,카페 라테,판매음료,30,30,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,아메리카노,판매음료,33,33,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,카페 모카,판매음료,13,13,False,,정상
2025-11-20,목,비,10.5,9.9,False,False,False,그린 티 라테,판매음료,10,10,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,단호박 에그 샌드위치,완제품,15,15,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,크루아상,완제품,25,25,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,카페 라테,판매음료,39,39,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,아메리카노,판매음료,48,48,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,카페 모카,판매음료,18,18,False,,정상
2025-11-21,금,맑음,9.6,0.0,False,False,False,그린 티 라테,판매음료,14,14,False,,정상
2025-11-22,토,맑음,6.6,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,25,25,False,,정상
